"Year","Session Date/Time","Date/Time","Species Code","Fence Trap","CCL(mm)","PL(mm)","Mass(g)","Sex","Dead?","Comments","Recapture","Toe-clip Code","SVL(mm)","VTL(mm)","Regen Tail?","OTL(mm)","Hatchling?","Predator?","ARAN","AUCH","BLAT","CHIL","COLE","CRUS","DERM","DIEL","DIPT","HETE","HYMA","HYMB","LEPI","MANT","ORTH","PSEU","SCOR","SOLI","THYS","UNKI","MICRO","HD-body"
"2011","2011/04/28 00:34:00","2011/04/28 00:34:00","ASTI","C2","N/A","N/A","8","M","false","N/A","true","A3C2","73","193","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/28 00:33:00","2011/04/28 00:33:00","ASTI","B4","N/A","N/A","11","M","false","N/A","true","A4B3","79","138","true","92","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/28 00:32:00","2011/04/28 00:32:00","ASTI","B4","N/A","N/A","9.5","M","false","N/A","true","A1D2","77","152","true","64","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/28 00:31:00","2011/04/28 00:31:00","ASTI","B3","N/A","N/A","10.5","M","false","Recent trauma to tail, still bleeding","true","A4D2","77","93","true","93","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/28 00:30:00","2011/04/28 00:30:00","ASTI","A3","N/A","N/A","8","F","false","Tail damaged at 164 mm","true","A4B4","71","176","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 23:02:00","2011/04/27 23:02:00","UTST","C4","N/A","N/A","N/A","U","true","half of body, had a toe-clip","false","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 23:01:00","2011/04/27 23:01:00","SPTE","C4","N/A","N/A","N/A","U","false","ground squirrel","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 23:00:00","2011/04/27 23:00:00","SPTE","A1","N/A","N/A","N/A","U","false","ground squirrel","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 02:56:00","2011/04/27 02:56:00","ASTI","A2","N/A","N/A","14.5","M","false","N/A","false","A5B2","85","208","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 02:55:00","2011/04/27 02:55:00","UTST","A1","N/A","N/A","5","M","false","N/A","true","A2B4","57","96","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 02:36:00","2011/04/27 02:36:00","ASTI","B2","N/A","N/A","N/A","U","false","Escaped funnel","false","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 02:35:00","2011/04/27 02:35:00","SCMA","A3","N/A","N/A","64","F","false","Gravid?","true","B3","111","134","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 02:05:00","2011/04/27 02:05:00","ASTI","B2","N/A","N/A","10.5","M","false","N/A","true","A2C1","77","199","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 01:47:00","2011/04/27 01:47:00","SPTE","B4","N/A","N/A","30","M","false","young, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 01:46:00","2011/04/27 01:46:00","SPTE","B4","N/A","N/A","48","F","false","young, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/27 01:45:00","2011/04/27 01:45:00","UTST","A3","N/A","N/A","4.5","F","false","may be gravid?","true","A2C3","55","80","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 02:18:00","2011/04/26 02:18:00","DIOR","A1","N/A","N/A","9","F","false","kangaroo rat","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 02:17:00","2011/04/26 02:17:00","ASTI","A1","N/A","N/A","5","M","false","tail broken (fresh) from K-rat?","false","A5B1","66","74","true","74","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 02:16:00","2011/04/26 02:16:00","UTST","A1","N/A","N/A","6","M","false","N/A","false","A2D2","61","114","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 02:15:00","2011/04/26 02:15:00","ASTI","A1","N/A","N/A","12","M","false","tail broken (fresh) from K-rat?","false","A3B5","81","123","true","123","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 02:00:00","2011/04/26 02:00:00","SPTE","C4","N/A","N/A","N/A","U","false","young, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:59:00","2011/04/26 01:59:00","SPTE","C4","N/A","N/A","N/A","U","false","young, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:58:00","2011/04/26 01:58:00","SPTE","A4","N/A","N/A","N/A","U","true","being eaten by mohave rattlesnake","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:57:00","2011/04/26 01:57:00","CRSC","A4","N/A","N/A","N/A","U","false","eating a ground squirrel","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:56:00","2011/04/26 01:56:00","ASTI","C3","N/A","N/A","N/A","U","false","escaped funnel, went in A4 with CRSC","false","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:55:00","2011/04/26 01:55:00","ASTI","B3","N/A","N/A","14.5","M","false","N/A","false","A3B4","84","201","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:27:00","2011/04/26 01:27:00","ASTI","C3","N/A","N/A","10","M","false","N/A","true","A2D1","76","190","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:26:00","2011/04/26 01:26:00","ASTI","B3","N/A","N/A","5","F","false","N/A","true","A4B2","60","155","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 01:25:00","2011/04/26 01:25:00","ASTI","A3","N/A","N/A","3.5","M","false","Young, sex id not positive","true","A3B3","57","142","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 00:48:00","2011/04/26 00:48:00","ASTI","C3","N/A","N/A","6.5","F","false","N/A","true","A4C3","72","180","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 00:47:00","2011/04/26 00:47:00","SCMA","B3","N/A","N/A","64","F","false","May be gravid?","false","B3","111","136","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 00:46:00","2011/04/26 00:46:00","ASTI","A4","N/A","N/A","8.5","M","false","N/A","true","A3B4","70","164","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/26 00:45:00","2011/04/26 00:45:00","ASTI","A1","N/A","N/A","7","F","false","N/A","true","A2C1","68","162","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/15 02:50:00","2011/04/15 02:50:00","ASTI","C2","N/A","N/A","9","M","false","N/A","true","A3D3","75","193","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/15 02:49:00","2011/04/15 02:49:00","UTST","A1","N/A","N/A","6","M","false","N/A","true","A2C1","58","108","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/15 02:29:00","2011/04/15 02:29:00","ASTI","C3","N/A","N/A","9","M","false","N/A","true","A4D2","77","200","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/15 02:28:00","2011/04/15 02:28:00","UTST","B2","N/A","N/A","2.5","M","false","N/A","true","A2D1","45","48","true","13","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/15 02:00:00","2011/04/15 02:00:00","SPTE","A1","N/A","N/A","N/A","U","false","baby squirrel, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/15 01:38:00","2011/04/15 01:38:00","ASTI","B2","N/A","N/A","8","F","false","N/A","true","A2B1","71","190","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 02:52:00","2011/04/14 02:52:00","SPTE","B4","N/A","N/A","N/A","U","false","Baby squirrel, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 02:51:00","2011/04/14 02:51:00","SPTE","B4","N/A","N/A","N/A","U","false","Baby squirrel, live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 01:17:00","2011/04/14 01:17:00","UTST","C3","N/A","N/A","3","M","false","N/A","false","A2D1","45","48","true","12","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 01:16:00","2011/04/14 01:16:00","ASTI","A3","N/A","N/A","6.800000190734863","M","false","N/A","true","A3B4","69","161","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 01:15:00","2011/04/14 01:15:00","ASTI","A1","N/A","N/A","2.5","F","false","Juvenile, hard to ID sex","true","A3D5","50","112","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 01:01:00","2011/04/14 01:01:00","RHLE","C2","N/A","N/A","N/A","U","false","Long-nosed snake","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 01:00:00","2011/04/14 01:00:00","RHLE","A2","N/A","N/A","N/A","U","false","Long-nosed snake","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 00:21:00","2011/04/14 00:21:00","SPTE","A1","N/A","N/A","30","M","false","baby ground squirrel (live)","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/14 00:20:00","2011/04/14 00:20:00","ASTI","A4","N/A","N/A","2","F","false","juvenile, sex ID difficult ","false","A3B3","49","35","true","32","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 02:36:00","2011/04/13 02:36:00","DIOR","A1","N/A","N/A","N/A","U","false","Young live","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 02:35:00","2011/04/13 02:35:00","ASTI","B3","N/A","N/A","8.5","M","false","Tail tip may be broken","true","A4D3","71","179","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 02:17:00","2011/04/13 02:17:00","ASTI","C4","N/A","N/A","12","F","false","May be gravid","false","A5B3","79","190","true","190","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 02:16:00","2011/04/13 02:16:00","ASTI","C3","N/A","N/A","1.5","U","false","Very young juvenile","true","A4B1","43","109","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 02:15:00","2011/04/13 02:15:00","ASTI","A2","N/A","N/A","4","M","false","Juvenile","false","A5B1","59","130","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 01:46:00","2011/04/13 01:46:00","SPTE","B4","N/A","N/A","N/A","U","false","live young ground squirrel","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 01:45:00","2011/04/13 01:45:00","ASTI","A4","N/A","N/A","10","M","false","N/A","true","A2C1","76","193","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/13 01:30:00","2011/04/13 01:30:00","DIOR","A1","N/A","N/A","N/A","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/12 02:20:00","2011/04/12 02:20:00","ASTI","B3","N/A","N/A","7","M","false","N/A","true","A3B4","69","161","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/12 02:01:00","2011/04/12 02:01:00","ASTI","A2","N/A","N/A","3","M","false","Juvenile","true","A3B3","54","133","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/12 02:00:00","2011/04/12 02:00:00","ASTI","A2","N/A","N/A","10","M","false","N/A","true","A3D3","74","192","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/12 01:31:00","2011/04/12 01:31:00","UTST","A4","N/A","N/A","4","F","false","N/A","true","A3B5","56","50","true","46","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/12 01:30:00","2011/04/12 01:30:00","SPTE","A1","N/A","N/A","N/A","U","false","young ground squirrel","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/08 02:49:00","2011/04/08 02:49:00","ASTI","C2","N/A","N/A","4","F","false","N/A","true","A4B2","59","154","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/08 02:48:00","2011/04/08 02:48:00","ASTI","B3","N/A","N/A","6.5","M","false","N/A","true","A4B5","65","162","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/08 02:18:00","2011/04/08 02:18:00","ASTI","C2","N/A","N/A","6.5","M","false","N/A","true","A3B4","69","164","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/08 02:17:00","2011/04/08 02:17:00","ASTI","A3","N/A","N/A","10.5","M","false","N/A","true","A1D2","73","160","true","66","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/08 02:16:00","2011/04/08 02:16:00","ASTI","A1","N/A","N/A","7","F","false","tail damaged at 165mm.  Broke left ear drum.","true","A4B4","71","178","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/08 01:43:00","2011/04/08 01:43:00","UTST","B-Fence","N/A","N/A","5","M","false","fresh tail break, but did have stubby short tail prior to break ","true","A2B3","60","16","true","16","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/07 03:00:00","2011/04/07 03:00:00","UTST","C3","N/A","N/A","4","F","false","Gravid. Tail may be broken at tip","false","A2C5","50","74","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/07 02:50:00","2011/04/07 02:50:00","RHLE","A2","N/A","N/A","N/A","U","false","Long-nosed snake","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/06 02:42:00","2011/04/06 02:42:00","COVA","A2","N/A","N/A","3","M","false","N/A","true","A4","57","56","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/06 02:41:00","2011/04/06 02:41:00","ASTI","A2","N/A","N/A","10","M","false","N/A","true","A4D2","77","200","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/06 02:40:00","2011/04/06 02:40:00","ASTI","A1","N/A","N/A","2.5","M","false","Juvenile","false","A4D5","52","112","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/06 02:16:00","2011/04/06 02:16:00","ASTI","C4","N/A","N/A","3","M","false","juvenile","true","A1B1C1","51","66","true","66","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/06 02:15:00","2011/04/06 02:15:00","ASTI","C2","N/A","N/A","7.5","F","false","N/A","true","A3B1","73","124","true","118","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/06 01:40:00","2011/04/06 01:40:00","UTST","C3","N/A","N/A","5.5","F","false","gravid ","false","A2D1","56","89","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 03:37:00","2011/04/05 03:37:00","ASTI","B3","N/A","N/A","7","F","false","N/A","true","A4C3","73","182","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 03:36:00","2011/04/05 03:36:00","ASTI","B3","N/A","N/A","7.5","M","false","N/A","true","A3B4","70","164","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 03:35:00","2011/04/05 03:35:00","ASTI","A2","N/A","N/A","9","M","false","N/A","true","A3C2","74","193","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 03:05:01","2011/04/05 03:05:01","ASTI","B4","N/A","N/A","11","M","false","N/A","true","A4C1","78","197","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
